

Microchip Technology PIC18 LITE Macro Assembler V1.32 build 58300 
                                                                                               Wed Aug 06 11:02:16 2014

Microchip Technology Omniscient Code Generator (Lite mode) build 58300
     1                           	processor	18F2550
  2989  0016BA  5003               	movf	___lwdiv@divisor,w,c
  2990  0016BC  5C01               	subwf	___lwdiv@dividend,w,c
  2991  0016BE  5004               	movf	___lwdiv@divisor+1,w,c
  2992  0016C0  5802               	subwfb	___lwdiv@dividend+1,w,c
  2993  0016C2  A0D8               	btfss	status,0,c
  2994  0016C4  D005               	goto	l1612
  2995  0016C6  5003               	movf	___lwdiv@divisor,w,c
  2996  0016C8  5E01               	subwf	___lwdiv@dividend,f,c
  2997  0016CA  5004               	movf	___lwdiv@divisor+1,w,c
  2998  0016CC  5A02               	subwfb	___lwdiv@dividend+1,f,c
  2999  0016CE  8005               	bsf	___lwdiv@quotient,0,c
  3000  0016D0                     l1612:
  3001  0016D0  90D8               	bcf	status,0,c
  3002  0016D2  3204               	rrcf	___lwdiv@divisor+1,f,c
  3003  0016D4  3203               	rrcf	___lwdiv@divisor,f,c
  3004  0016D6  2E07               	decfsz	___lwdiv@counter,f,c
  3005  0016D8  D7ED               	goto	l1604
  3006  0016DA                     l763:
  3007  0016DA  C005  F001         	movff	___lwdiv@quotient,?___lwdiv
  3008  0016DE  C006  F002         	movff	___lwdiv@quotient+1,?___lwdiv+1
  3009  0016E2  0012               	return	
  3010  0016E4                     __end_of___lwdiv:
  3011                           	opt stack 0
  3012                           tblptru	equ	0xFF8
  3013                           tblptrh	equ	0xFF7
  3014                           tblptrl	equ	0xFF6
  3015                           tablat	equ	0xFF5
  3016                           prodl	equ	0xFF3
  3017                           postinc0	equ	0xFEE
  3018                           wreg	equ	0xFE8
  3019                           postinc1	equ	0xFE6
  3020                           postdec1	equ	0xFE5
  3021                           fsr1l	equ	0xFE1
  3022                           indf2	equ	0xFDF
  3023                           postinc2	equ	0xFDE
  3024                           postdec2	equ	0xFDD
  3025                           fsr2h	equ	0xFDA
  3026                           fsr2l	equ	0xFD9
  3027                           status	equ	0xFD8
  3028                           
  3029 ;; *************** function _adc_run *****************
  3030 ;; Defined at:
  3031 ;;		line 501 in file "CurretSense.c"
  3032 ;; Parameters:    Size  Location     Type
  3033 ;;		None
  3034 ;; Auto vars:     Size  Location     Type
  3035 ;;		None
  3036 ;; Return value:  Size  Location     Type
  3037 ;;                  2    0[COMRAM] int 
  3038 ;; Registers used:
  3039 ;;		wreg, status,2, status,0
  3040 ;; Tracked objects:
  3041 ;;		On entry : 0/0
  3042 ;;		On exit  : 0/0
  3043 ;;		Unchanged: 0/0
  3044 ;; Data sizes:     COMRAM   BANK0   BANK1   BANK2   BANK3   BANK4   BANK5   BANK6   BANK7
  3045 ;;      Params:         2       0       0       0       0       0       0       0       0
  3046 ;;      Locals:         0       0       0       0       0       0       0       0       0
  3047 ;;      Temps:          2       0       0       0       0       0       0       0       0
  3048 ;;      Totals:         4       0       0       0       0       0       0       0       0
  3049 ;;Total ram usage:        4 bytes
  3050 ;; Hardware stack levels used:    1
  3051 ;; This function calls:
  3052 ;;		Nothing
  3053 ;; This function is called by:
  3054 ;;		_main
  3055 ;; This function uses a non-reentrant model
  3056 ;;
  3057                           
  3058                           	psect	text16
  3059  0018E4                     __ptext16:
  3060                           	opt stack 0
  3061  0018E4                     _adc_run:
  3062                           	opt stack 30
  3063                           
  3064                           ;CurretSense.c: 503: GODONE = 1;
  3065                           
  3066                           ;incstack = 0
  3067  0018E4  82C2               	bsf	4034,1,c	;volatile
  3068  0018E6                     l239:
  3069  0018E6  B2C2               	btfsc	4034,1,c	;volatile
  3070  0018E8  D7FE               	goto	l239
  3071                           
  3072                           ;CurretSense.c: 505: return ( (ADRESH<<8) | ADRESL );
  3073  0018EA  50C3               	movf	4035,w,c	;volatile
  3074  0018EC  CFC4 F003          	movff	4036,??_adc_run	;volatile
  3075  0018F0  6A04               	clrf	(??_adc_run+1)& (0+255),c
  3076  0018F2  C003  F004         	movff	??_adc_run,??_adc_run+1
  3077  0018F6  6A03               	clrf	??_adc_run,c
  3078  0018F8  1003               	iorwf	??_adc_run,w,c
  3079  0018FA  6E01               	movwf	?_adc_run,c
  3080  0018FC  5004               	movf	??_adc_run+1,w,c
  3081  0018FE  6E02               	movwf	?_adc_run+1,c
  3082  001900  0012               	return	
  3083  001902                     __end_of_adc_run:
  3084                           	opt stack 0
  3085                           tblptru	equ	0xFF8
  3086                           tblptrh	equ	0xFF7
  3087                           tblptrl	equ	0xFF6
  3088                           tablat	equ	0xFF5
  3089                           prodl	equ	0xFF3
  3090                           postinc0	equ	0xFEE
  3091                           wreg	equ	0xFE8
  3092                           postinc1	equ	0xFE6
  3093                           postdec1	equ	0xFE5
  3094                           fsr1l	equ	0xFE1
  3095                           indf2	equ	0xFDF
  3096                           postinc2	equ	0xFDE
  3097                           postdec2	equ	0xFDD
  3098                           fsr2h	equ	0xFDA
  3099                           fsr2l	equ	0xFD9
  3100                           status	equ	0xFD8
  3101                           
  3102 ;; *************** function ___fttol *****************
  3103 ;; Defined at:
  3104 ;;		line 44 in file "C:\Program Files (x86)\Microchip\xc8\v1.32\sources\common\fttol.c"
  3105 ;; Parameters:    Size  Location     Type
  3106 ;;  f1              3    0[COMRAM] float 
  3107 ;; Auto vars:     Size  Location     Type
  3108 ;;  lval            4   10[COMRAM] unsigned long 
  3109 ;;  exp1            1   14[COMRAM] unsigned char 
  3110 ;;  sign1           1    9[COMRAM] unsigned char 
  3111 ;; Return value:  Size  Location     Type
  3112 ;;                  4    0[COMRAM] long 
  3113 ;; Registers used:
  3114 ;;		wreg, status,2, status,0
  3115 ;; Tracked objects:
  3116 ;;		On entry : 0/0
  3117 ;;		On exit  : 0/0
  3118 ;;		Unchanged: 0/0
  3119 ;; Data sizes:     COMRAM   BANK0   BANK1   BANK2   BANK3   BANK4   BANK5   BANK6   BANK7
  3120 ;;      Params:         4       0       0       0       0       0       0       0       0
  3121 ;;      Locals:         6       0       0       0       0       0       0       0       0
  3122 ;;      Temps:          5       0       0       0       0       0       0       0       0
  3123 ;;      Totals:        15       0       0       0       0       0       0       0       0
  3124 ;;Total ram usage:       15 bytes
  3125 ;; Hardware stack levels used:    1
  3126 ;; This function calls:
  3127 ;;		Nothing
  3128 ;; This function is called by:
  3129 ;;		_main
  3130 ;; This function uses a non-reentrant model
  3131 ;;
  3132                           
  3133                           	psect	text17
  3134  0013F8                     __ptext17:
  3135                           	opt stack 0
  3136  0013F8                     ___fttol:
  3137                           	opt stack 30
  3138                           
  3139                           ;incstack = 0
  3140  0013F8  C003  F005         	movff	___fttol@f1+2,??___fttol
  3141  0013FC  6A06               	clrf	(??___fttol+1)& (0+255),c
  3142  0013FE  6A07               	clrf	(??___fttol+2)& (0+255),c
  3143  001400  3402               	rlcf	___fttol@f1+1,w,c
  3144  001402  3605               	rlcf	??___fttol& (0+255),f,c
  3145  001404  E301               	bnc	u1661
  3146  001406  8006               	bsf	(??___fttol+1)& (0+255),0,c
  3147  001408                     u1661:
  3148  001408  5005               	movf	??___fttol,w,c
  3149  00140A  6E0F               	movwf	___fttol@exp1,c
  3150  00140C  660F               	tstfsz	___fttol@exp1& (0+255),c
  3151  00140E  D001               	goto	l1962
  3152  001410  D038               	goto	u1710
  3153  001412                     l1962:
  3154  001412  0E17               	movlw	23
  3155  001414  6E05               	movwf	??___fttol& (0+255),c
  3156  001416  C001  F006         	movff	___fttol@f1,??___fttol+1
  3157  00141A  C002  F007         	movff	___fttol@f1+1,??___fttol+2
  3158  00141E  C003  F008         	movff	___fttol@f1+2,??___fttol+3
  3159  001422  2805               	incf	??___fttol,w,c
  3160  001424  6E09               	movwf	(??___fttol+4)& (0+255),c
  3161  001426  D004               	goto	u1680
  3162  001428                     u1685:
  3163  001428  90D8               	bcf	status,0,c
  3164  00142A  3208               	rrcf	??___fttol+3,f,c
  3165  00142C  3207               	rrcf	??___fttol+2,f,c
  3166  00142E  3206               	rrcf	??___fttol+1,f,c
  3167  001430                     u1680:
  3168  001430  2E09               	decfsz	(??___fttol+4)& (0+255),f,c
  3169  001432  D7FA               	goto	u1685
  3170  001434  5006               	movf	??___fttol+1,w,c
  3171  001436  6E0A               	movwf	___fttol@sign1,c
  3172  001438  8E02               	bsf	___fttol@f1+1,7,c
  3173  00143A  0EFF               	movlw	255
  3174  00143C  1601               	andwf	___fttol@f1,f,c
  3175  00143E  0EFF               	movlw	255
  3176  001440  1602               	andwf	___fttol@f1+1,f,c
  3177  001442  0E00               	movlw	0
  3178  001444  1603               	andwf	___fttol@f1+2,f,c
  3179  001446  5001               	movf	___fttol@f1,w,c
  3180  001448  6E0B               	movwf	___fttol@lval,c
  3181  00144A  5002               	movf	___fttol@f1+1,w,c
  3182  00144C  6E0C               	movwf	___fttol@lval+1,c
  3183  00144E  5003               	movf	___fttol@f1+2,w,c
  3184  001450  6E0D               	movwf	___fttol@lval+2,c
  3185  001452  6A0E               	clrf	___fttol@lval+3,c
  3186  001454  0E8E               	movlw	142
  3187  001456  5E0F               	subwf	___fttol@exp1,f,c
  3188  001458  AE0F               	btfss	___fttol@exp1,7,c
  3189  00145A  D010               	goto	l1984
  3190  00145C  500F               	movf	___fttol@exp1,w,c
  3191  00145E  0A80               	xorlw	128
  3192  001460  6E05               	movwf	??___fttol& (0+255),c
  3193  001462  0EF1               	movlw	241
  3194  001464  0A80               	xorlw	128
  3195  001466  5C05               	subwf	??___fttol,w,c
  3196  001468  A0D8               	btfss	status,0,c
  3197  00146A  D00B               	goto	u1710
  3198  00146C                     l1980:
  3199  00146C  90D8               	bcf	status,0,c
  3200  00146E  320E               	rrcf	___fttol@lval+3,f,c
  3201  001470  320D               	rrcf	___fttol@lval+2,f,c
  3202  001472  320C               	rrcf	___fttol@lval+1,f,c
  3203  001474  320B               	rrcf	___fttol@lval,f,c
  3204  001476  3E0F               	incfsz	___fttol@exp1,f,c
  3205  001478  D7F9               	goto	l1980
  3206  00147A  D014               	goto	l1994
  3207  00147C                     l1984:
  3208  00147C  0E17               	movlw	23
  3209  00147E  640F               	cpfsgt	___fttol@exp1,c
  3210  001480  D00F               	goto	l1992
  3211  001482                     u1710:
  3212  001482  0E00               	movlw	0
  3213  001484  6E01               	movwf	?___fttol,c
  3214  001486  0E00               	movlw	0
  3215  001488  6E02               	movwf	?___fttol+1,c
  3216  00148A  0E00               	movlw	0
  3217  00148C  6E03               	movwf	?___fttol+2,c
  3218  00148E  0E00               	movlw	0
  3219  001490  6E04               	movwf	?___fttol+3,c
  3220  001492  D01B               	goto	l661
  3221  001494                     l1990:
  3222  001494  90D8               	bcf	status,0,c
  3223  001496  360B               	rlcf	___fttol@lval,f,c
  3224  001498  360C               	rlcf	___fttol@lval+1,f,c
  3225  00149A  360D               	rlcf	___fttol@lval+2,f,c
  3226  00149C  360E               	rlcf	___fttol@lval+3,f,c
  3227  00149E  060F               	decf	___fttol@exp1,f,c
  3228  0014A0                     l1992:
  3229  0014A0  660F               	tstfsz	___fttol@exp1,c
  3230  0014A2  D7F8               	goto	l1990
  3231  0014A4                     l1994:
  3232  0014A4  500A               	movf	___fttol@sign1,w,c
  3233  0014A6  B4D8               	btfsc	status,2,c
  3234  0014A8  D008               	goto	l1998
  3235  0014AA  1E0E               	comf	___fttol@lval+3,f,c
  3236  0014AC  1E0D               	comf	___fttol@lval+2,f,c
  3237  0014AE  1E0C               	comf	___fttol@lval+1,f,c
  3238  0014B0  6C0B               	negf	___fttol@lval,c
  3239  0014B2  0E00               	movlw	0
  3240  0014B4  220C               	addwfc	___fttol@lval+1,f,c
  3241  0014B6  220D               	addwfc	___fttol@lval+2,f,c
  3242  0014B8  220E               	addwfc	___fttol@lval+3,f,c
